age,banking_seniority_years,client_status_is_new,interaction_frequency_rare,dependents_count,has_spouse,spouse_income,is_married,is_employed_cdi,is_unemployed,job_seniority_years,job_stability_high,job_stability_low,monthly_income,monthly_expenses,existing_debt,debt_monthly_payment,debt_ratio,available_savings,has_banking_incidents,major_banking_incidents,amount_requested,duration_months,is_real_estate,is_investment,is_comfort_expense,stress_level,urgency_level,project_clarity,engagement_level,low_coherence,external_pressure,short_term_only,risk_professional_instability,risk_high_debt,risk_spouse_dependency,risk_non_priority,risk_excessive_urgency,risk_incoherent,total_risk_flags,global_risk_high,repayment_capacity_insufficient,expense_ratio,credit_to_income_ratio,default
36,4.2,0,0,2,1,3547.55,1,1,0,1.6,0,1,3576.51,2172.92,28063.61,753.85,0.211,16309.46,0,0,5534.48,60,0,0,0,1,1,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0.608,0.129,0
30,5.8,0,0,1,0,0.0,0,1,0,0.0,0,1,3213.8,1654.13,0.0,0.0,0.0,1374.52,0,0,5759.77,48,0,0,0,5,5,5,5,0,1,0,1,0,0,0,1,0,2,0,0,0.515,0.149,1
19,1.9,0,0,4,1,2288.81,1,0,0,1.9,0,1,1616.29,2014.36,29808.99,1759.94,1.089,1861.57,0,0,1788.53,60,0,0,0,4,2,2,3,0,0,1,1,1,0,0,0,0,2,0,1,1.246,0.092,0
42,1.9,0,0,0,1,1618.05,1,0,0,1.0,0,1,2130.12,883.87,17619.22,1023.83,0.481,8975.95,0,0,7879.2,36,0,0,0,1,1,4,4,1,0,0,1,0,0,0,0,1,2,0,0,0.415,0.308,0
43,0.8,1,1,4,0,0.0,0,1,0,13.8,1,0,5380.88,4559.04,0.0,0.0,0.0,19351.78,0,0,1016.86,24,0,1,0,1,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0.847,0.016,0
24,6.8,0,0,1,1,517.68,1,1,0,1.7,0,1,2597.42,1355.11,40188.27,1265.86,0.487,20888.41,0,0,2186.58,48,0,0,1,1,3,3,1,0,0,0,1,0,0,1,0,0,2,0,0,0.522,0.07,0
41,4.9,0,1,2,0,0.0,0,1,0,10.8,1,0,2307.69,1854.59,2703.17,76.29,0.033,1970.57,0,0,5206.5,24,1,0,0,1,5,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0.804,0.188,0
58,0.8,1,1,2,1,3994.57,1,0,0,8.6,1,0,2699.02,2066.3,31514.38,999.18,0.37,8596.2,0,0,7458.15,36,0,0,1,3,3,5,2,0,0,0,0,0,0,1,0,0,1,0,0,0.766,0.23,0
31,7.9,0,1,1,0,0.0,0,0,0,2.3,0,0,2261.83,1303.34,35226.27,897.01,0.397,3608.17,0,0,6946.35,24,1,0,1,5,3,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0.576,0.256,0
22,0.5,1,0,3,0,0.0,0,1,0,4.0,0,0,2878.78,2835.6,0.0,0.0,0.0,1351.72,0,0,5355.7,36,0,0,1,1,4,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0.985,0.155,0
36,0.9,1,1,1,0,0.0,0,0,0,4.7,0,0,2017.16,1539.97,0.0,0.0,0.0,2206.29,0,0,6121.02,84,0,0,1,1,3,5,3,1,0,0,0,0,0,1,0,1,2,0,0,0.763,0.253,0
38,1.1,0,0,4,0,0.0,0,1,0,0.1,0,1,1000.0,1714.25,26748.65,614.37,0.614,4065.88,0,0,13205.91,36,0,0,0,4,2,2,4,0,0,1,1,1,0,0,0,0,2,0,1,1.714,1.1,1
27,1.5,0,0,3,1,3520.74,1,0,0,12.2,1,0,1845.91,1680.9,0.0,0.0,0.0,6133.61,0,0,2524.36,48,0,0,0,5,5,3,3,0,1,0,0,0,1,0,1,0,2,0,0,0.911,0.114,0
18,0.7,1,0,2,0,0.0,0,1,0,3.3,0,0,2644.44,1890.68,25241.1,437.55,0.165,10107.44,0,0,5429.98,48,0,0,1,5,3,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0.715,0.171,0
18,0.0,1,1,2,0,0.0,0,0,0,4.6,0,0,2084.43,1779.88,0.0,0.0,0.0,207.19,0,0,2079.99,12,0,0,0,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0.083,1
40,3.0,0,0,3,0,0.0,0,0,0,2.4,0,0,1984.05,2181.99,0.0,0.0,0.0,2569.65,1,0,13801.41,60,0,0,0,2,5,2,3,0,0,1,0,0,0,0,1,0,1,0,0,1.1,0.58,0
63,0.2,1,0,0,0,0.0,0,1,0,3.8,0,0,3500.49,1520.63,43004.33,733.38,0.21,217.15,0,0,15965.51,12,0,0,1,3,4,4,2,1,0,0,0,0,0,1,0,1,2,0,0,0.434,0.38,0
41,7.8,0,0,0,1,1758.41,1,1,0,6.6,1,0,1451.02,728.91,0.0,0.0,0.0,6873.95,0,0,3780.01,48,0,0,1,3,3,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0.502,0.217,0
70,0.9,1,0,2,0,0.0,0,1,0,7.1,1,0,1000.0,1102.16,0.0,0.0,0.0,2034.22,0,0,4168.55,36,0,0,1,5,1,1,5,1,0,1,0,0,0,1,0,1,2,0,0,1.102,0.347,0
46,6.9,0,0,0,0,0.0,0,0,0,7.6,1,0,2067.12,1154.71,0.0,0.0,0.0,13580.54,0,0,1170.51,24,0,1,1,2,4,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0.559,0.047,0
43,2.1,0,0,2,0,0.0,0,0,1,0.0,0,1,977.34,1075.26,0.0,0.0,0.0,296.16,0,0,2811.27,36,0,0,0,3,2,4,5,0,0,0,1,0,0,0,0,0,1,0,0,1.1,0.24,0
55,0.2,1,0,1,1,2537.92,1,1,0,1.8,0,1,2802.69,1610.31,37776.27,1089.77,0.389,14679.54,0,0,6984.44,72,1,0,1,2,5,3,2,1,0,0,1,0,0,1,1,1,4,1,0,0.575,0.208,1
29,9.9,0,1,1,0,0.0,0,1,0,1.3,0,1,2761.75,1651.57,0.0,0.0,0.0,2957.02,0,0,5418.26,48,0,1,1,1,5,5,1,0,0,0,1,0,0,1,1,0,3,1,0,0.598,0.163,0
42,1.7,0,1,1,0,0.0,0,1,0,2.0,0,1,2889.85,1811.52,5893.5,121.96,0.042,7313.69,0,0,9168.77,84,0,0,1,2,2,3,2,0,0,0,1,0,0,1,0,0,2,0,0,0.627,0.264,0
61,0.0,1,1,3,1,2618.7,1,1,0,5.6,1,0,3023.66,2194.39,0.0,0.0,0.0,1914.14,0,0,1981.93,48,1,0,0,2,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0.726,0.055,0
30,1.8,0,0,2,1,4250.41,1,1,0,5.9,1,0,2539.26,2255.34,0.0,0.0,0.0,14631.19,0,0,4553.91,24,1,1,1,4,4,5,1,1,1,0,0,0,1,1,0,1,3,1,0,0.888,0.149,0
33,10.4,0,0,0,1,1508.36,1,0,0,3.8,0,0,1836.78,1244.06,37034.55,744.79,0.405,475.36,0,0,1827.52,24,0,0,1,2,1,5,3,1,0,0,0,0,0,1,0,1,2,0,0,0.677,0.083,0
38,2.3,0,0,1,1,3069.26,1,1,0,1.3,0,1,1921.67,1076.24,17051.07,350.2,0.182,3164.85,0,0,10979.01,48,0,0,0,1,3,4,4,1,0,0,1,0,1,0,0,1,3,1,0,0.56,0.476,0
33,0.3,1,0,4,0,0.0,0,1,0,4.5,0,0,3689.78,2952.72,0.0,0.0,0.0,8874.72,0,0,5062.93,72,1,0,0,5,2,3,3,1,0,0,0,0,0,0,0,1,1,0,0,0.8,0.114,0
61,0.6,1,1,1,0,0.0,0,1,0,5.2,1,0,4095.28,2447.97,0.0,0.0,0.0,889.25,0,0,1453.87,60,1,0,0,4,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.598,0.03,0
58,4.4,0,1,0,0,0.0,0,1,0,4.7,0,0,2255.57,1529.3,0.0,0.0,0.0,364.64,0,0,9968.53,36,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.678,0.368,0
56,1.4,0,0,2,1,2804.79,1,0,0,2.5,0,0,1016.9,1081.8,31322.78,1990.04,1.957,5493.26,0,0,2737.29,24,0,0,0,1,3,5,3,1,0,0,0,1,1,0,0,1,3,1,1,1.064,0.224,0
47,3.1,0,0,0,0,0.0,0,1,0,2.0,0,1,3004.49,1929.26,0.0,0.0,0.0,4112.29,0,0,14011.24,24,0,0,0,4,3,1,5,1,0,1,1,0,0,0,0,1,2,0,0,0.642,0.389,0
52,6.3,0,1,0,0,0.0,0,0,0,2.5,0,0,2259.04,1230.02,49325.19,3239.97,1.434,576.46,0,0,4762.54,48,0,0,0,5,1,5,3,0,0,0,0,1,0,0,0,0,1,0,1,0.544,0.176,0
35,3.7,0,1,2,0,0.0,0,1,0,2.3,0,0,1948.7,1486.81,8994.07,207.59,0.107,65.78,0,0,1228.72,24,0,0,0,4,5,2,5,0,1,1,0,0,0,0,1,0,1,0,0,0.763,0.053,0
41,1.4,0,1,3,1,3975.36,1,1,0,1.1,0,1,4345.49,2660.23,38800.17,1382.47,0.318,396.12,0,0,2475.06,12,0,0,1,3,1,2,3,0,0,1,1,0,0,1,0,0,2,0,0,0.612,0.047,0
39,1.6,0,0,2,1,1871.37,1,1,0,1.8,0,1,2885.06,2000.67,0.0,0.0,0.0,5025.16,0,0,4289.01,12,1,0,0,1,2,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0.693,0.124,0
53,6.0,0,1,1,1,2963.1,1,0,0,4.1,0,0,1745.31,1118.07,28477.93,774.35,0.444,14600.74,0,0,11849.21,60,1,1,0,4,5,3,3,0,1,0,0,0,1,0,1,0,2,0,0,0.641,0.566,0
55,0.1,1,1,2,0,0.0,0,1,0,3.1,0,0,1390.93,1259.9,0.0,0.0,0.0,134.58,0,0,3481.2,36,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.906,0.209,0
48,1.6,0,0,0,1,2471.13,1,0,0,2.7,0,0,3334.29,1338.93,40782.63,737.52,0.221,4208.83,0,0,13317.76,36,0,0,0,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.402,0.333,0
33,8.9,0,0,2,0,0.0,0,1,0,8.6,1,0,1588.33,1236.55,22706.54,730.67,0.46,258.12,0,0,6003.99,12,0,0,1,4,5,5,3,0,1,0,0,0,0,1,1,0,2,0,0,0.779,0.315,0
42,8.0,0,0,1,0,0.0,0,1,0,1.4,0,1,1729.58,1258.22,40508.78,2343.93,1.355,6316.13,0,0,1207.14,36,0,0,0,2,2,4,2,0,0,0,1,1,0,0,0,0,2,0,1,0.727,0.058,0
29,0.2,1,0,2,1,2630.48,1,1,0,6.1,1,0,3775.04,2320.89,16394.7,506.38,0.134,70.53,0,0,6691.37,36,1,0,0,3,5,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0.615,0.148,0
41,2.7,0,0,2,1,2174.37,1,1,0,3.0,0,0,3794.85,3084.84,0.0,0.0,0.0,631.32,0,0,5330.03,24,0,1,0,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.813,0.117,0
43,2.8,0,1,3,0,0.0,0,1,0,0.7,0,1,2875.06,2709.01,22053.48,489.56,0.17,5046.24,0,0,2143.66,48,0,0,0,1,2,2,1,1,0,1,1,0,0,0,0,1,2,0,0,0.942,0.062,0
40,6.3,0,0,3,1,3374.71,1,1,0,3.1,0,0,3147.3,2803.51,42613.38,1066.96,0.339,11205.35,0,0,5080.74,24,1,0,0,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.891,0.135,0
36,1.1,0,1,2,0,0.0,0,0,0,4.8,0,0,3390.31,2196.46,13213.26,534.28,0.158,9419.68,0,0,5846.6,24,0,0,0,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.648,0.144,0
38,6.6,0,0,2,0,0.0,0,1,0,6.6,1,0,2387.37,2041.88,0.0,0.0,0.0,4511.0,0,0,1000.0,24,1,1,0,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0.035,0
34,15.3,0,0,2,1,2684.21,1,1,0,13.6,1,0,3451.05,2986.09,0.0,0.0,0.0,8891.87,0,0,4504.24,24,0,0,0,2,4,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0.865,0.109,0
42,2.5,0,1,1,1,2335.37,1,0,0,6.0,1,0,2923.08,1907.88,0.0,0.0,0.0,8451.13,0,0,9087.67,24,0,0,0,1,2,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0.653,0.259,0
30,1.7,0,0,1,1,2267.94,1,1,0,4.7,0,0,3276.0,1966.37,10995.85,296.25,0.09,7965.5,0,0,9556.21,48,0,0,0,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.243,0
46,0.8,1,0,2,1,3668.58,1,0,0,1.9,0,1,1931.2,1933.99,3621.06,67.08,0.035,3190.36,0,0,3245.06,24,0,0,0,2,3,4,2,0,0,0,1,0,1,0,0,0,2,0,0,1.001,0.14,0
35,3.3,0,1,1,1,2385.1,1,0,0,0.7,0,1,1215.21,1024.8,0.0,0.0,0.0,2492.11,0,0,6807.01,12,0,0,0,5,3,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0.843,0.467,0
45,6.8,0,1,1,0,0.0,0,0,0,4.4,0,0,1605.45,1285.34,11337.91,357.32,0.223,1070.28,0,0,9339.75,36,0,0,0,2,5,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0.801,0.485,0
31,1.4,0,0,1,1,2359.72,1,0,0,4.0,0,0,3536.59,2123.92,22703.55,617.84,0.175,26172.36,0,0,6154.76,24,1,0,1,2,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0.601,0.145,0
52,5.7,0,1,1,0,0.0,0,1,0,0.6,0,1,2801.31,1842.68,0.0,0.0,0.0,210.8,0,0,25054.35,48,0,0,0,1,3,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0.658,0.745,1
35,2.2,0,1,2,1,3500.07,1,1,0,2.0,0,1,2768.92,2403.35,0.0,0.0,0.0,1470.21,0,0,10369.77,60,0,0,0,2,3,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0.868,0.312,0
32,0.2,1,0,0,0,0.0,0,1,0,5.0,1,0,4274.41,2758.41,47012.31,1080.59,0.253,100.3,0,0,6001.67,12,0,0,1,4,5,4,1,0,1,0,0,0,0,1,1,0,2,0,0,0.645,0.117,1
35,7.5,0,0,2,0,0.0,0,1,0,0.2,0,1,3201.51,2228.25,32051.95,767.46,0.24,3337.81,0,0,9250.94,24,0,0,0,1,5,2,1,0,0,1,1,0,0,0,1,0,2,0,0,0.696,0.241,0
40,18.7,0,0,2,1,1058.57,1,1,0,17.4,1,0,3559.59,2661.74,0.0,0.0,0.0,1863.38,0,0,4203.51,24,1,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.748,0.098,0
33,3.7,0,0,4,0,0.0,0,1,0,5.7,1,0,1895.29,2387.43,27461.32,1375.49,0.726,13897.38,1,0,16407.36,48,0,0,1,3,2,3,4,0,0,0,0,1,0,1,0,0,2,0,1,1.26,0.721,0
43,5.2,0,0,0,1,1495.77,1,1,0,2.3,0,0,4807.82,2607.32,0.0,0.0,0.0,625.57,0,0,3655.31,24,0,0,0,2,5,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0.542,0.063,0
41,4.0,0,1,3,0,0.0,0,1,0,2.8,0,0,1857.58,1930.25,0.0,0.0,0.0,1453.92,0,0,6073.63,24,0,0,0,4,5,1,4,0,1,1,0,0,0,0,1,0,1,0,0,1.039,0.272,0
34,8.5,0,0,1,0,0.0,0,1,0,3.7,0,0,3372.32,2254.56,0.0,0.0,0.0,681.98,0,0,8429.63,36,0,0,0,4,5,2,4,0,1,1,0,0,0,0,1,0,1,0,0,0.669,0.208,0
31,0.3,1,0,1,1,2802.63,1,0,0,2.5,0,0,1494.44,976.36,47878.97,1049.42,0.702,658.99,0,0,5892.5,12,1,0,0,5,4,5,1,0,1,0,0,1,1,0,0,0,2,0,1,0.653,0.329,1
48,6.8,0,1,0,0,0.0,0,1,0,3.8,0,0,3744.31,2534.98,0.0,0.0,0.0,2981.72,0,0,4424.75,12,0,0,1,4,2,2,5,0,0,1,0,0,0,1,0,0,1,0,0,0.677,0.098,0
36,5.6,0,0,2,1,2216.07,1,0,1,0.0,0,1,730.59,983.25,47920.9,2410.66,3.3,683.3,0,0,5769.45,84,1,0,0,4,5,4,4,1,1,0,1,1,1,0,1,1,5,1,1,1.346,0.658,1
49,14.4,0,1,1,0,0.0,0,0,0,6.2,1,0,1916.43,1399.81,45755.36,1021.42,0.533,594.48,0,0,1335.83,12,0,0,0,1,5,5,5,0,0,0,0,1,0,0,1,0,2,0,0,0.73,0.058,0
31,3.5,0,0,0,1,2612.49,1,1,0,1.1,0,1,2594.39,1263.07,8611.28,151.04,0.058,8449.35,0,0,9661.51,36,0,0,0,3,1,2,4,0,0,1,1,0,0,0,0,0,1,0,0,0.487,0.31,0
37,8.3,0,0,0,1,2103.74,1,1,0,3.0,0,0,3392.28,1485.81,27281.53,475.84,0.14,4449.56,0,0,13707.03,36,1,0,0,5,4,5,1,1,1,0,0,0,0,0,0,1,1,0,0,0.438,0.337,0
35,2.8,0,0,3,1,2551.9,1,1,0,2.8,0,0,3059.67,2410.01,0.0,0.0,0.0,12888.16,0,0,3842.01,36,0,0,1,5,4,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0.788,0.105,0
35,2.8,0,0,2,1,3079.5,1,1,0,1.5,0,1,4451.75,3347.71,7574.49,360.86,0.081,5704.52,0,0,24863.72,48,1,0,0,5,1,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0.752,0.465,0
53,5.8,0,1,2,1,2335.19,1,1,0,6.6,1,0,1990.03,1437.91,0.0,0.0,0.0,2490.28,0,0,7421.63,24,0,0,0,3,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0.723,0.311,0
41,5.3,0,1,2,1,1344.94,1,1,0,6.7,1,0,3804.77,2820.31,49482.84,939.49,0.247,21210.23,0,0,3042.8,12,0,0,0,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.741,0.067,0
48,8.3,0,1,1,1,2315.58,1,1,0,1.7,0,1,1000.0,858.34,0.0,0.0,0.0,24071.48,0,0,5652.02,24,0,1,1,2,2,4,2,0,0,0,1,0,1,1,0,0,3,1,0,0.858,0.471,0
43,5.7,0,0,3,1,2012.85,1,1,0,17.8,1,0,2686.89,2750.88,27010.32,545.91,0.203,4031.43,0,0,37658.21,24,0,0,0,2,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1.024,1.168,0
40,7.0,0,0,1,1,2666.77,1,1,0,1.6,0,1,1000.0,879.22,7660.71,207.14,0.207,1998.06,0,0,7420.25,48,1,0,0,2,5,3,3,0,0,0,1,0,1,0,1,0,3,1,0,0.879,0.618,0
29,11.2,0,0,2,1,2873.63,1,1,0,7.4,1,0,1493.4,1367.2,21343.67,1231.49,0.825,566.52,0,0,5057.61,48,0,0,0,4,3,1,3,1,0,1,0,1,1,0,0,1,3,1,1,0.915,0.282,1
33,15.9,0,1,1,1,2683.51,1,1,0,3.4,0,0,3232.02,2211.47,0.0,0.0,0.0,14575.06,0,0,9004.4,12,0,0,0,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0.232,0
37,1.3,0,0,3,1,2077.09,1,1,0,5.9,1,0,4662.77,3988.99,46686.54,916.97,0.197,793.79,0,0,5763.07,72,0,0,0,5,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0.855,0.103,0
41,1.5,0,1,3,1,1234.74,1,1,0,6.5,1,0,4266.27,2647.12,0.0,0.0,0.0,1892.49,0,0,6230.94,24,1,0,1,3,5,1,5,0,0,1,0,0,0,1,1,0,2,0,0,0.62,0.122,0
47,11.4,0,0,2,1,1775.77,1,1,0,7.1,1,0,1000.0,1278.38,0.0,0.0,0.0,8940.84,0,0,10100.53,48,0,0,1,4,3,2,4,0,0,1,0,0,1,1,0,0,2,0,0,1.278,0.842,0
19,1.0,0,0,3,1,1928.39,1,1,0,10.0,1,0,5393.8,3142.53,0.0,0.0,0.0,581.02,0,0,2029.51,36,0,1,0,2,5,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0.583,0.031,0
35,1.3,0,0,2,1,2837.41,1,1,0,1.7,0,1,2254.05,2078.51,0.0,0.0,0.0,4377.09,0,0,5642.09,36,0,0,0,3,2,3,5,1,0,0,1,0,0,0,0,1,2,0,0,0.922,0.209,0
30,4.3,0,0,2,0,0.0,0,1,0,0.5,0,1,2155.24,2010.03,4373.75,201.95,0.094,1726.5,0,0,9246.74,60,0,0,0,4,2,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0.933,0.358,0
23,1.5,0,0,1,0,0.0,0,1,0,0.8,0,1,1749.58,1022.31,0.0,0.0,0.0,1275.09,0,0,7022.77,48,0,0,0,5,5,2,3,1,1,1,1,0,0,0,1,1,3,1,0,0.584,0.334,0
18,0.0,1,0,4,0,0.0,0,0,0,0.6,0,1,2881.92,2750.64,21283.42,356.16,0.124,94.26,0,0,2821.04,72,0,1,1,1,4,5,4,0,0,0,1,0,0,1,0,0,2,0,0,0.954,0.082,1
52,0.7,1,1,2,0,0.0,0,1,0,0.8,0,1,2672.55,1843.39,0.0,0.0,0.0,2429.41,0,0,6800.21,24,1,0,0,5,2,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0.69,0.212,0
18,0.0,1,1,3,0,0.0,0,0,1,0.0,0,1,702.42,1256.35,0.0,0.0,0.0,1814.08,0,0,4556.57,24,0,0,0,3,5,4,5,0,0,0,1,0,0,0,1,0,2,0,0,1.789,0.541,1
36,2.9,0,1,2,1,2864.67,1,0,0,3.1,0,0,841.95,1186.97,0.0,0.0,0.0,7646.37,0,0,7000.64,24,0,0,0,4,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1.41,0.693,0
40,1.1,0,1,2,1,2370.44,1,0,1,0.0,0,1,933.5,1206.85,31872.05,1743.54,1.868,276.76,0,0,1994.57,72,0,0,0,4,4,1,4,0,1,1,1,1,1,0,0,0,3,1,1,1.293,0.178,1
18,0.0,1,0,0,0,0.0,0,1,0,1.3,0,1,3210.94,1463.02,44888.26,2948.77,0.918,1176.42,0,0,4917.47,48,0,0,1,2,5,1,4,1,0,1,1,1,0,1,1,1,5,1,1,0.456,0.128,1
56,2.3,0,0,3,1,1905.72,1,0,0,0.7,0,1,2778.07,2100.24,0.0,0.0,0.0,249.46,0,0,3946.51,60,0,0,0,1,5,5,3,0,0,0,1,0,0,0,1,0,2,0,0,0.756,0.118,0
18,0.0,1,0,3,1,2780.23,1,0,1,0.0,0,1,915.91,1509.88,20794.31,680.93,0.743,6758.55,0,0,7218.96,36,0,0,0,4,5,2,1,1,1,1,1,1,1,0,1,1,5,1,1,1.648,0.657,1
37,1.2,0,0,2,0,0.0,0,1,0,1.8,0,1,3190.73,2014.06,0.0,0.0,0.0,37.08,0,0,4144.62,24,1,0,0,4,2,2,5,0,0,1,1,0,0,0,0,0,1,0,0,0.631,0.108,0
36,2.9,0,0,2,1,3494.12,1,1,0,8.5,1,0,2380.08,1675.87,30015.58,622.03,0.261,5297.9,0,0,2371.4,24,0,0,0,5,5,5,3,0,1,0,0,0,0,0,1,0,1,0,0,0.704,0.083,0
24,0.8,1,0,3,1,2708.02,1,0,1,0.0,0,1,770.53,1379.97,0.0,0.0,0.0,5770.78,0,0,1808.01,36,0,0,1,4,4,3,1,0,1,0,1,0,1,1,0,0,3,1,0,1.791,0.196,1
23,3.4,0,1,2,0,0.0,0,1,0,15.8,1,0,2485.86,1795.98,0.0,0.0,0.0,5185.27,0,0,4429.11,24,0,0,0,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0.148,0
49,3.2,0,0,2,0,0.0,0,1,0,15.6,1,0,2804.5,1734.74,6416.83,387.76,0.138,10721.05,0,0,1584.42,48,1,0,0,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.619,0.047,0
25,2.7,0,0,1,1,1894.13,1,1,0,14.7,1,0,2019.48,1679.14,0.0,0.0,0.0,4070.53,0,0,4845.84,24,1,0,0,1,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0.831,0.2,0
41,2.2,0,0,1,1,1884.22,1,0,0,0.5,0,1,800.0,780.16,0.0,0.0,0.0,13066.72,0,0,6565.89,36,0,0,1,2,1,3,1,0,0,0,1,0,1,1,0,0,3,1,0,0.975,0.684,0
24,0.4,1,1,1,1,1284.45,1,1,0,3.6,0,0,3282.42,2568.67,0.0,0.0,0.0,23042.81,0,0,5700.83,12,1,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.783,0.145,0
33,15.4,0,0,1,1,4160.5,1,0,0,0.7,0,1,1551.16,1008.25,0.0,0.0,0.0,11369.16,0,0,9454.41,84,0,0,0,2,1,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0.65,0.508,0
51,8.8,0,0,2,0,0.0,0,0,1,0.0,0,1,598.17,840.47,0.0,0.0,0.0,1530.7,0,0,6598.62,48,0,0,0,5,5,2,2,1,1,1,1,0,0,0,1,1,3,1,0,1.405,0.919,0
18,0.5,1,0,2,1,1318.52,1,0,0,2.2,0,0,1007.87,1292.38,17207.31,472.44,0.469,4078.9,0,0,2060.3,12,0,1,0,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1.282,0.17,0
35,0.5,1,0,0,1,2612.28,1,0,0,9.9,1,0,1923.92,992.25,34615.92,1188.16,0.618,1194.71,1,0,3182.18,36,0,0,0,3,4,4,4,0,0,0,0,1,0,0,0,0,1,0,1,0.516,0.138,1
28,4.3,0,0,3,0,0.0,0,1,0,4.5,0,0,2319.24,2304.09,0.0,0.0,0.0,8625.55,1,0,9873.52,36,0,1,0,4,5,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0.993,0.355,0
48,0.3,1,0,1,0,0.0,0,1,0,11.4,1,0,2372.89,1689.16,30832.82,677.79,0.286,2831.76,0,0,54576.86,36,0,0,0,1,5,1,1,1,0,1,0,0,0,0,1,1,2,0,0,0.712,1.917,0
41,0.4,1,0,3,0,0.0,0,1,0,9.1,1,0,2770.7,2034.24,0.0,0.0,0.0,699.53,0,0,1053.52,36,0,0,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.734,0.032,0
45,2.1,0,1,1,1,2788.83,1,1,0,4.1,0,0,2090.03,1159.28,0.0,0.0,0.0,873.89,0,0,6530.74,36,0,0,0,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.555,0.26,0
25,7.9,0,1,0,1,2953.72,1,1,0,3.4,0,0,3337.48,1796.03,0.0,0.0,0.0,12752.8,0,0,10505.31,36,0,1,0,1,2,3,3,1,0,0,0,0,0,0,0,1,1,0,0,0.538,0.262,0
45,14.4,0,1,2,0,0.0,0,1,0,3.0,0,0,3580.09,3099.5,0.0,0.0,0.0,1109.9,0,0,16919.63,48,1,0,1,4,2,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0.866,0.394,0
28,2.1,0,0,0,1,2770.96,1,1,0,2.3,0,0,1668.82,1133.96,42905.15,1080.0,0.647,10067.0,0,0,5621.57,36,0,0,1,2,5,4,5,1,0,0,0,1,1,1,1,1,5,1,1,0.679,0.281,0
48,17.6,0,1,0,0,0.0,0,1,0,3.4,0,0,3320.59,2270.21,0.0,0.0,0.0,7907.08,0,0,4693.07,24,1,0,1,5,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0.684,0.118,0
43,5.4,0,0,2,1,2526.52,1,0,0,9.0,1,0,2760.41,2038.25,0.0,0.0,0.0,5433.14,0,0,6240.8,12,1,0,0,4,5,4,2,0,1,0,0,0,0,0,1,0,1,0,0,0.738,0.188,0
